"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1820889335421661524","Tue Aug 06 18:27:02 +0000 2024","0","Megawati Akhirnya Blak-blakan Terkait Hubungannya dengan Jokowi: Tidak Mau 3 Periode... https://t.co/OEGS5bjNv0","1820889335421661524","","","in","","0","0","0","https://x.com/OposisiCerdas/status/1820889335421661524","887743587579944960","OposisiCerdas"
"1820732351384875056","Tue Aug 06 18:23:51 +0000 2024","0","@tempodotco Kapan para pejabat ini bisa berpikir sehat ? buang2 uang negara untuk pencitraan jokowi semata !","1820888534779359267","","tempodotco","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/SsPasadena/status/1820888534779359267","1616209097254375425","SsPasadena"
"1820835029855183308","Tue Aug 06 18:23:49 +0000 2024","0","@emerson_yuntho @Dr_Moeldoko Gosah dengerin pak Mul terus aja belagak budek. Lagian Jokowi jg ACC kok. ","1820888526910845216","","emerson_yuntho","in","Kota Palembang, Sumatera Selat","0","0","0","https://x.com/Rosidin_Sumsel/status/1820888526910845216","880457581138853888","Rosidin_Sumsel"
"1820618893263774177","Tue Aug 06 18:23:12 +0000 2024","0","@5teV3n_Pe9eL Lah Indonesia di pimpin @jokowi bisa apa coba?","1820888370358448213","","5teV3n_Pe9eL","in","Dihatimu ♥️","0","0","0","https://x.com/rieribet/status/1820888370358448213","4712518004","rieribet"
"1820888344718696448","Tue Aug 06 18:23:06 +0000 2024","0","Jokowi Bakal Kumpulkan Kepala Daerah se-Indonesia ke IKN 13 Agustus 2024 https://t.co/SIGsZHoDWG #News","1820888344718696448","","","in","Jakarta","0","0","0","https://x.com/liputan6dotcom/status/1820888344718696448","47596019","liputan6dotcom"
"1820676941458051452","Tue Aug 06 18:22:50 +0000 2024","0","@DidiekMurdock 9 tahun berlimpah harta penuh puja puji korupsi sana sini begitu setahun kran distop penuh umpat caci pengen lihat hasto nangis lagi wkt bela jokowi ","1820888278805188982","","DidiekMurdock","in","","0","0","0","https://x.com/Mr_Boed2/status/1820888278805188982","1606182135190036481","Mr_Boed2"
"1820830200583909727","Tue Aug 06 18:21:03 +0000 2024","0","@bitxt @jokowi Masuk akal. Otak dia isinya cuma wang wang dan wang","1820887827254800781","","bitxt","in","","0","0","0","https://x.com/gwen_takahashi/status/1820887827254800781","1372111219516010500","gwen_takahashi"
"1820839219864199237","Tue Aug 06 18:20:55 +0000 2024","0","@ZulkifliLubis69 @jokowi Itulah hebatnya jokowi Apapun yg dia inginkan tak seorangpun yg berani menentangnya apalagi menghalanginya semua tokoh partai dan pemegang kekuasaan patuh dan dg semangatnya mendukung apapun yg dia mau. Kritik dan suara rakyat hanyalah angin lalu.","1820887795843637523","","ZulkifliLubis69","in","","0","0","0","https://x.com/dela_pino/status/1820887795843637523","1345199412004360193","dela_pino"
"1818650168432246899","Tue Aug 06 18:20:13 +0000 2024","0","@jokowi support terus","1820887620735648041","","jokowi","in","","0","0","0","https://x.com/tiara_ayu243/status/1820887620735648041","1800739268643737600","tiara_ayu243"
"1819169869524611442","Tue Aug 06 18:19:36 +0000 2024","0","@jokowi support terus","1820887464699142477","","jokowi","in","","0","0","0","https://x.com/tiara_ayu243/status/1820887464699142477","1800739268643737600","tiara_ayu243"
"1820378706004890049","Tue Aug 06 18:18:58 +0000 2024","0","@jokowi support terus","1820887305957294181","","jokowi","in","","0","0","0","https://x.com/tiara_ayu243/status/1820887305957294181","1800739268643737600","tiara_ayu243"
"1820763095419298152","Tue Aug 06 18:18:43 +0000 2024","0","@mardigu024 Ma bocah yg berkata @jokowi kacung aja gak brani. Palagi ini ma majikannya. Yg ada kita bisa lihat @jokowi cuci muka pakai air konokan mrk!","1820887239880298840","","mardigu024","in","United States","0","0","0","https://x.com/KingOfLipServis/status/1820887239880298840","871944953060106241","KingOfLipServis"
"1820625029362848000","Tue Aug 06 18:16:49 +0000 2024","0","@QianzyZ @jokowi sekeluarga udh liat blum?","1820886764598550913","","QianzyZ","in","Dihatimu ♥️","0","0","0","https://x.com/rieribet/status/1820886764598550913","4712518004","rieribet"
"1819676997012033741","Tue Aug 06 18:16:12 +0000 2024","0","@aewin86 Gak cuma Jokowi doang faktor lain juga bisa jadi pertimbangan Investor buat masuk ke Indonesia.","1820886609249890776","","aewin86","in","Jateng","0","0","0","https://x.com/mpq1265/status/1820886609249890776","887779836160339969","mpq1265"
"1820758387241705494","Tue Aug 06 18:05:38 +0000 2024","0","@GunRomli @jokowi Mana mau transparan laaaaa","1820883950845489527","","GunRomli","in","","0","0","0","https://x.com/OldkememRider/status/1820883950845489527","1803389269735849984","OldkememRider"
"1820883921363722577","Tue Aug 06 18:05:31 +0000 2024","0","jokowi jancok","1820883921363722577","","","in","küntenserven instislut🏳️‍🌈♑️","0","0","0","https://x.com/gourmetbackshot/status/1820883921363722577","1638431265081769985","gourmetbackshot"
"1820807271154348315","Tue Aug 06 18:04:21 +0000 2024","0","@kegblgnunfaedh Gmn pak @jokowi","1820883627720503432","","kegblgnunfaedh","in","@meyliacitra7❤@Chelseafc","0","0","0","https://x.com/Anditriyatmoko1/status/1820883627720503432","430833969","Anditriyatmoko1"
